text,label,label_id
My transfer was rejected,declined_transfer,4
My automatic top-up was unsuccessful,top_up_reverted,75
my phone has been stolen by someone,lost_or_stolen_phone,44
I think that there was an error in calculating the exchange rate.  I recently withdrew cash and received much less than expected.,wrong_exchange_rate_for_cash_withdrawal,30
Can I be given a new passcode?,passcode_forgotten,7
I was contacted by a seller with a message that they never received my money. I am 100% sure it was taken from my account so I definitely need this sorted out soon.,reverted_card_payment?,28
I'm interested in learning more about disposable virtual cards.,get_disposable_virtual_card,37
I am not satisfied with your company and wish to delete all accounts immediately.,terminate_account,39
There are two of the same charges on my account.,transaction_charged_twice,20
Will you tell me how to exchange USD for GBP in the app?,exchange_via_app,21
I have been charged twice this week for a couple of things on my card. Can you please check this out for me and return the double charged items back?,transaction_charged_twice,20
from where are coming your exchange rates?,exchange_rate,29
My transfer is pending too long.,balance_not_updated_after_bank_transfer,3
I'd like to know how transferring my money into my account works.,transfer_into_account,52
I am not receiving the correct exchange rate on my card.,card_payment_wrong_exchange_rate,41
There is a charge for an additional pound.,extra_charge_on_statement,62
Are all fiat currencies supported?,fiat_currency_support,24
I topped up but the app did not accept it.,top_up_failed,54
My top up was rejected. Why?,top_up_reverted,75
How many disposable cards per person?,disposable_card_limits,22
Please tell me why I would have to pay a fee for a recent payment. Thanks.,card_payment_fee_charged,6
"Someone has stolen my card. Even though I have my card with me, someone just made a 500£ cash withdrawal. Please help as soon as possible.",cash_withdrawal_not_recognised,46
How do I order a virtual card?,getting_virtual_card,10
Can you tell me the cost of a transfer?,top_up_by_bank_transfer_charge,56
I know that I am able to make transfers for free.  That was something that I valued.  After I bought something online from abroad I noticed that I got charged a fee?  What is this and can it be removed?,transfer_fee_charged,32
What kind of currency can I hold money in?,fiat_currency_support,24
What are the details of disposable card limitations?,disposable_card_limits,22
"The exchange rate given to me wasn't correct, after i purchased an item",card_payment_wrong_exchange_rate,41
How long will a transfer be pending for?,pending_transfer,42
The card got declined twice when I tried to use it to buy something online yesterday.,declined_transfer,4
I received a returned payment that I made.,reverted_card_payment?,28
The refund isn't appearing in my account,Refund_not_showing_up,66
At which ATMs can I use this card?,atm_support,64
How much does it cost to do a transfer?,top_up_by_bank_transfer_charge,56
I recently bought something in foreign currency and I am unsure of the exchange rate. Is this rate applied correctly?,card_payment_wrong_exchange_rate,41
What is my money worth in other countries?,exchange_rate,29
I need Australian dollars instead of UK currency.,exchange_via_app,21
the app reverted my payment,reverted_card_payment?,28
I need information about an extra €1 fee in my statement.,extra_charge_on_statement,62
I need to verify the source of funds.,verify_source_of_funds,60
I have a pending cash withdrawal,pending_cash_withdrawal,1
I was getting cash and can't get my card back.,card_swallowed,57
How much longer do I have to wait until my transaction is complete? I transferred money to another country many hours ago and the transaction is still pending.,pending_transfer,42
"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",failed_transfer,17
You advertise no fee when paying with a card then my statement shows a fee.,card_payment_fee_charged,6
Please help me with my card. As i have tried to use my card in two different ATMs but repeatedly it was declining by ATM.,declined_cash_withdrawal,2
What can you do to unblock my pin?,pin_blocked,27
The ATM is messed up. It gave me less than I wanted.,wrong_amount_of_cash_received,45
"I don't recognize some of the transactions on my card, I think someone must have gotten my card info and used it.",compromised_card,18
I sent payment with EU transfer and they still haven't received it. How long does it take?,pending_transfer,42
My statement shows a strange direct debit.,direct_debit_payment_not_recognised,33
can you tell me where to find the top-up verification code?,verify_top_up,14
I topped up my account but the money isn't there now.,topping_up_by_card,59
I have a new card and I need to activate it.,activate_my_card,74
My cash withdrawal was partly declined,wrong_amount_of_cash_received,45
Can somebody else top up my account?,topping_up_by_card,59
What time will a transfer from the US take?,transfer_timing,19
For the first time I got a fee on my account. How do I know when you charge these fees?,card_payment_fee_charged,6
Why is my transfer not showing,balance_not_updated_after_bank_transfer,3
I had a card payment that was declined.  Why?,declined_card_payment,8
I have one other credit card from the US. Do you take it?,supported_cards_and_currencies,26
"I need to cancel my recent transfer immediately, I made a mistake there, please help quickly before it goes through",cancel_transfer,65
I didn't set up a direct debit payment on my account.,direct_debit_payment_not_recognised,33
Can I add money with Apple Pay?,apple_pay_or_google_pay,61
How do I find the PIN?,get_physical_card,47
What if I don't want to disclose all of my identity details?,why_verify_identity,43
Can I order a new card by phone?,card_about_to_expire,73
Are there cash machines where I can change my PIN?,change_pin,15
how do i find top up for cash deposit,top_up_by_cash_or_cheque,23
Why do you guys need to verify my identity?,why_verify_identity,43
i need a virtual card,getting_virtual_card,10
"How do I freeze my bank card, as there has been a strange withdrawal?",cash_withdrawal_not_recognised,46
IS there a fee to exchange currency?,exchange_charge,13
Can I order a disposable virtual card?,get_disposable_virtual_card,37
I have been waiting for my top-up to complete and it still hasn't gone through.,pending_top_up,71
What can I use to receive my salary?,receiving_money,68
why wouldnt the atm give me money,declined_cash_withdrawal,2
Why can't I use my virtual card for subscription services?,virtual_card_not_working,40
I  do not see a top-up processed.,pending_top_up,71
How do I know it is a Mastercard ATM?,atm_support,64
How long do top-ups take to go through,pending_top_up,71
There is a payment in the app that I did not approve,card_payment_not_recognised,25
I want to top up by card,topping_up_by_card,59
Do you offer auto top ups?,automatic_top_up,58
"I no longer have my phone with the app, what should I do?",lost_or_stolen_phone,44
"I need to transfer some money, can I use my credit card?",topping_up_by_card,59
I am trying to delete my account.,terminate_account,39
Why did my cash get charged a fee that should not be there.,cash_withdrawal_charge,70
I was just going over my transactions for the past couple of months and noticed a large type charge that I know I did not make. Even though it's been a while can I please still dispute this?,direct_debit_payment_not_recognised,33
Why couldn't I transfer to a beneficiairy?,beneficiary_not_allowed,63
"I would like an account for my children, how do I go about doing this?",age_limit,72
I placed a cash deposit in my account but I can't see it yet.,balance_not_updated_after_cheque_or_cash_deposit,53
Why is my identity verification process not working?,unable_to_verify_identity,76
How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month.,cash_withdrawal_charge,70
My card isn't working at all. What happened?,card_not_working,51
I keep checking my statements but no progress.I requested a refund but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,Refund_not_showing_up,66
"Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?",transaction_charged_twice,20
"Hae, I already completed my 3D secure authentication when I tried the crypto top up but it's still not working for me. I also don't understand what happened to the money in my account",top_up_reverted,75
How do I re-add a card to the app?,card_linking,50
My salary is in GBP. Do I need to configure this somewhere?,receiving_money,68
My transfer was declined. Why did this happen?,declined_transfer,4
Am I charged if I make a top-up?,top_up_by_bank_transfer_charge,56
I am unable to get cash from the ATM,declined_cash_withdrawal,2
How can I change currency type?,exchange_via_app,21
Can I pay online with my card?,card_acceptance,67
There is a withdrawal that isn't mind in the app.,cash_withdrawal_not_recognised,46
"I seem to have a problem here, I bought something about a 2 weeks ago and just now received the payment back into my account and I've already received the item. Can you tell me what is going on here?",reverted_card_payment?,28
Why was I charged a fee for my withdrawal?,cash_withdrawal_charge,70
where is this money from,verify_source_of_funds,60
I made a transaction this morning but I need to revert it now.,cancel_transfer,65
The card PIN is not visible anywhere?,get_physical_card,47
Transfer could not be completed due to being declined.,declined_transfer,4
Why can I not do a  transfer,beneficiary_not_allowed,63
How do I receive money from someone?,receiving_money,68
I have yet to receive the cash I added to my account this morning.,balance_not_updated_after_cheque_or_cash_deposit,53
What is the time frame for a transfer from the US?,transfer_timing,19
what are the locations i can withdraw money,atm_support,64
What could possibly be the cause of my failed transfer?,failed_transfer,17
My topup got reverted. Please let me know if there is any issue in system.,top_up_reverted,75
going to need a new card what are the fees and time it takes,card_about_to_expire,73
My refund is not showing up in my account. Where is it?,Refund_not_showing_up,66
i put money on my card and i dont see it on the balance,pending_top_up,71
What is the proper way to activate a card?,activate_my_card,74
card is being used by someone else,compromised_card,18
"It seems you keep declining my transfers. Before, it's always worked very well.Just now when I tried to buy something the card was declined. I tried more than once and it was the same thing each time.",declined_transfer,4
What is the fee for a foreign currency exchange?,exchange_charge,13
My statement shows different transaction times.,transaction_charged_twice,20
The ATM won't let me take out cash,declined_cash_withdrawal,2
"When I got cash, I'm pretty sure there was a glitch that overcharged me.",cash_withdrawal_charge,70
Which currencies can I use to add money?,supported_cards_and_currencies,26
I would love one of the virtual cards!,getting_virtual_card,10
Can both Visa and Mastercard be chosen?,visa_or_mastercard,69
The person I sent money to hasn't gotten it yet!,transfer_not_received_by_recipient,0
How can I make my card ready to use?,activate_my_card,74
I was wondering if you will take any fees in exchange for top ups?,top_up_by_card_charge,16
"Hi, I'm buying my son Bertie a starter home in London.  I'm just trying to send the 5% deposit over to the agent. It's only £200,000 but seems to be throwing an error.  What is going on?  If I wait any longer the house prices might rise, can you look in to it please?",failed_transfer,17
There is a debit transaction on my statement that I did not make,direct_debit_payment_not_recognised,33
How do I go forth on transferring a sum of money from one account to another?,transfer_into_account,52
Is it possible to make several disposable cards in a day?,disposable_card_limits,22
I may need to dispute a Direct Debit payment.,direct_debit_payment_not_recognised,33
How can I fix this?  There is a double charge on my account.,transaction_charged_twice,20
How can I top-up my limit?,top_up_limits,5
My wallet is empty even though I topped it up an hour ago.,topping_up_by_card,59
How come my disposable virtual card used to pay for a gym subscription got rejected?,virtual_card_not_working,40
What is the need to verify my identity?,why_verify_identity,43
What was the issue with my topping up?,top_up_failed,54
"If I will be traveling, is there a way to auto top-up my card on certain days?",automatic_top_up,58
What do I do now that I can't use this card?,card_not_working,51
I am not seeing a refund in my statement.,Refund_not_showing_up,66
how to get a new card in china,card_about_to_expire,73
Why is my purchase showing as pending?,pending_card_payment,55
Why did my money disappear when I topped up??,top_up_reverted,75
"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?",cash_withdrawal_charge,70
What types of top-up methods do you accept?,top_up_by_cash_or_cheque,23
Hello. How do i go about getting a refund of an item i bought ? I want to cancel the payment since i have not received the item yet.,request_refund,9
Is there a reason behind why my transfer did not work?,failed_transfer,17
I think there was an error in your exchange rate.,card_payment_wrong_exchange_rate,41
I made a payment but it was returned.,reverted_card_payment?,28
Why did I only receive a partial amount of what I tried to withdraw?,wrong_amount_of_cash_received,45
should i add money via bank transfer instead,top_up_by_card_charge,16
"I have to transfer money over to my mother, and I have tried numerous times and all that keeps happening is error messages.",beneficiary_not_allowed,63
Someone took my card without permission,lost_or_stolen_card,38
I have forgotten my passcode,passcode_forgotten,7
What do I need to do to correct this failed transfer?,failed_transfer,17
I tried to withdraw $100 but only got $20. What happened?,wrong_amount_of_cash_received,45
There is a €1 extra fee in my statement,extra_charge_on_statement,62
What do I do if I have been charged twice?,transaction_charged_twice,20
Can I make an account for my daughter?,age_limit,72
My money transfer hasn't appeared yet.,pending_transfer,42
There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?,extra_charge_on_statement,62
how much for topping up by card?,top_up_by_card_charge,16
Which countries do you work with?,country_support,48
Is my card frozen?,card_not_working,51
If my kids wanted to use your service how old would they have to be?,age_limit,72
How can I get my card out of the damn ATM?,card_swallowed,57
The contactless payments are not working.,contactless_not_working,34
I ordered my card but it hasn't been delivered yet,card_arrival,36
How do I get to the virtual cards?,getting_virtual_card,10
How can I switch on my new card?,activate_my_card,74
What is the price for a physical card?,order_physical_card,35
What reason did my top-up fail for?,top_up_failed,54
I want to link my new card. Can you help?,card_linking,50
My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened?,card_payment_wrong_exchange_rate,41
Delete this account!,terminate_account,39
Can you explain why I am now getting charged a fee for using my card?,card_payment_fee_charged,6
"Hello, I have a pending transaction in my account due to an ATM machine that wasn't working. In any case if the transaction goes through, after how long can I get my money back?",pending_cash_withdrawal,1
the exchange rate for my withdrawal is wrong,wrong_exchange_rate_for_cash_withdrawal,30
I cannot verify my identity,unable_to_verify_identity,76
My salary is in GBP; how can I note this in the app?,receiving_money,68
Why won't you let me name X as a beneficiary?,beneficiary_not_allowed,63
"If I want a physical card, do I have to pay anything?",order_physical_card,35
I am inquiring about why there was an extra fee charged when I used an ATM.,cash_withdrawal_charge,70
Do you provide currency exchange to Euros?,fiat_currency_support,24
I'm having problems with ID verification,unable_to_verify_identity,76
Show me how to verify my identity?,verify_my_identity,11
"I need the right foreign money, at the right rate, at ATMs, when I go abroad.",wrong_exchange_rate_for_cash_withdrawal,30
"Hello, i just checked my statement and there seems to be a payment from my card that I have never seen before.",card_payment_not_recognised,25
"My transfer did not work, what was the reason?",failed_transfer,17
What do I use to verify my identity?,verify_my_identity,11
The bank charged me fees for withdrawing cash!,cash_withdrawal_charge,70
I have a top up that didn't go through.  Why?,top_up_failed,54
Is it possible to change from AUD to GBP?,exchange_via_app,21
I have a withdrawal waiting to go through.,pending_cash_withdrawal,1
I can't verify my ID. Why?,unable_to_verify_identity,76
"I have a cheque here, can I use it to top off my account?",top_up_by_cash_or_cheque,23
I relocated and need to change my personal details.,edit_personal_details,31
When will I see an updated balance after a transfer?,balance_not_updated_after_bank_transfer,3
When will my transfer go through?,pending_transfer,42
I tried activation my card and it didn't employment,activate_my_card,74
"I shouldn't have been charged but I see a fee, why?",card_payment_fee_charged,6
How to receive virtual card?,getting_virtual_card,10
I think I was charged a different exchange rate than what was posted at the time.,wrong_exchange_rate_for_cash_withdrawal,30
Can my password be reset if I do not have it?,passcode_forgotten,7
Can you tell me why my transfer is failing and help resolve?,failed_transfer,17
I believe my exchange rate is incorrect,wrong_exchange_rate_for_cash_withdrawal,30
"Hello, I have tried using crypto top up but it is not working. I had some money in my account but I'm not sure what happened",top_up_reverted,75
i tried to withdraw money but was told i didn't have funds,declined_cash_withdrawal,2
Are there limits to businesses that will accept this card?,card_acceptance,67
Was there a way for me to get tracking for that?,card_arrival,36
I made a payment but the app gave the money back.,reverted_card_payment?,28
Someone else made a Direct Debit transaction on my account,direct_debit_payment_not_recognised,33
How's the exchange rate looking right now?,exchange_rate,29
Is it possible to hold money in different currencies?,fiat_currency_support,24
Are there any specific cash machines that I have to go to in order to change my PIN?,change_pin,15
Why couldn't I do a transfer to a beneficiary?,beneficiary_not_allowed,63
Is there a reason my new card hasn't arrived yet?,card_arrival,36
Your exchange rates come from where?,exchange_rate,29
There is an unauthorized fee.,card_payment_fee_charged,6
I have an American Express that I'd like to add money to my account with.,supported_cards_and_currencies,26
What are the additional charges for a SWIFT transfer?,top_up_by_bank_transfer_charge,56
I used an ATM in a foreign currency but the rate applied is wrong!,wrong_exchange_rate_for_cash_withdrawal,30
Can I change from AUD to GBP?,exchange_via_app,21
"I need some money transferred ASAP, how long does the process take?",transfer_timing,19
can i go into my app to find my pin,get_physical_card,47
can you check why I wasn't able to top up?,top_up_failed,54
"In terms of holding and exchange, what fiat currencies do you use.",fiat_currency_support,24
How do I fix a transaction to the wrong account?,cancel_transfer,65
You charged me more than once for the same transaction!,transaction_charged_twice,20
I don't have a way to prove my identity.,unable_to_verify_identity,76
My top-up hasn't happened yet.,pending_top_up,71
Why is my ATM withdrawal still pending?,pending_cash_withdrawal,1
I'm not sure why my top up request was denied,top_up_failed,54
"While on vacation in Spain I think someone saw my PIN and I now need to change it, can I do this at an ATM in Spain?",change_pin,15
What is the limit on disposable cards?,disposable_card_limits,22
Card delivery services? Where?,order_physical_card,35
I didn't take out money from an ATM but my app statement shows that I did. How can I fix this?,cash_withdrawal_not_recognised,46
I'm not happy with the services I'm getting with this company. Can you please delete my account?,terminate_account,39
My address has updated and I need to change it.,edit_personal_details,31
I need to get visa and mastercard,visa_or_mastercard,69
"I have done a transfer within the country a couple days ago, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.",transfer_not_received_by_recipient,0
I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,declined_card_payment,8
How do I link one your card if I have one already?,card_linking,50
How many physical cards am I allowed to have?,getting_spare_card,49
How are exchange rates determined?,exchange_rate,29
"There's an extra fee on my statement, why is that?",extra_charge_on_statement,62
Why was there an extra charge because I used my card to pay?,card_payment_fee_charged,6
"Hello, I tried to take some cash out of the ATM but I looked at my statement and it still shows that it's pending. Is the machine broken? Will I receive my money back or will I be charged for this?",pending_cash_withdrawal,1
My card hasn't been working for even small transactions today.,card_not_working,51
Can you tell me why my top up was reverted?,top_up_reverted,75
My card will not work,card_not_working,51
Why have I been charged a fee for card payment?,card_payment_fee_charged,6
If I make a top-up are there charges applied?,top_up_by_bank_transfer_charge,56
The ATM ate my card.,card_swallowed,57
Where is the transfer that I did?,balance_not_updated_after_bank_transfer,3
there is a debit i dont recognize,direct_debit_payment_not_recognised,33
Can it add money automatically while travelling,automatic_top_up,58
What happens when I money transaction doesn't show up on the receiving side?,transfer_not_received_by_recipient,0
there is a charge i dont recognize,card_payment_not_recognised,25
What are the requirements to verify my identity?,verify_my_identity,11
What age do I have to be?,age_limit,72
Can I activate a card in the app?,card_linking,50
"To add money to my account, what currencies can I use?",supported_cards_and_currencies,26
Where are my funds? I topped off my car but it didn't seem to complete.,pending_top_up,71
Why am I being charged for ATM fees?,cash_withdrawal_charge,70
European bank card for top up will come with any extra fees?,top_up_by_card_charge,16
How do I receive a disposable virtual card?,get_disposable_virtual_card,37
Which fiat currencies do you currently support? Will this change in this future?,fiat_currency_support,24
Why is the exchange rate different on my recent purchase?,card_payment_wrong_exchange_rate,41
Where in the European Union can I get a card?,country_support,48
I want to reverse a purchase. Can I cancel it?,request_refund,9
There is a direct debit patentp that I haven't authorized.,direct_debit_payment_not_recognised,33
I've been checking my statement to see if I've received a refund I requested from a seller a while ago has arrived. But it has not. This should have come back to me already. Can you help me figure out why it's not here and get my money back?,Refund_not_showing_up,66
there is a transfer pending.,pending_transfer,42
"I put some money in my account the other day and it's not gone in yet, can you help with this?",balance_not_updated_after_cheque_or_cash_deposit,53
"I did a transfer to my account, but it hasn't shown up",balance_not_updated_after_bank_transfer,3
Tell me if there is a limit to top-up.,top_up_limits,5
What should I do if my physical card isn't working?,card_not_working,51
How can I delete my account?,terminate_account,39
Why did my transfer not go through?,failed_transfer,17
Can I reset my PIN if it is blocked?,pin_blocked,27
Why hasn't my transaction completed?,transfer_not_received_by_recipient,0
What's the limit for disposable virtual cards?,disposable_card_limits,22
Why would the app show a withdrawal that I did not make?,cash_withdrawal_not_recognised,46
Can you please check why I am having this extra fee on my statement.,extra_charge_on_statement,62
What are the steps for depositing cash into my account?,top_up_by_cash_or_cheque,23
"my phone was taken yesterday, what should I do about my account?",lost_or_stolen_phone,44
Can you help me? I have a duplicate transaction on my account and I don't understand why.,transaction_charged_twice,20
How do I change the details in my account?,edit_personal_details,31
Is the PIN sent in another message?,get_physical_card,47
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once, second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",transaction_charged_twice,20
how do i add money with my apple watch,apple_pay_or_google_pay,61
what are the reasons why you would not be able to process a payment,beneficiary_not_allowed,63
Why am I seeing a direct debit thats not mine?,direct_debit_payment_not_recognised,33
top up not completed,pending_top_up,71
Tell me about the limit for top ups.,top_up_limits,5
You provide support in what countries?,country_support,48
"If I need to cash foreign transfers, how does that work?",exchange_rate,29
why wasn't a transfer to account approved,beneficiary_not_allowed,63
I got a notice from my app that I withdrew cash but I don't remember doing so. How do I fix this?,cash_withdrawal_not_recognised,46
what happened to the money after i put in the wrong info and it got declined,topping_up_by_card,59
In the App I see a payment that is not mine.,card_payment_not_recognised,25
I am waiting on the refund,Refund_not_showing_up,66
How do I locate my PIN now that I have my card?,get_physical_card,47
Am I able to use my American Express to add money to my account balance?,supported_cards_and_currencies,26
I would like to link my card. How do I do it?,card_linking,50
need help with google pay top up,apple_pay_or_google_pay,61
Are there any hidden extra fees for currency exchanges?,exchange_charge,13
I made a cash withdrawal but the pending status is taking forever.,pending_cash_withdrawal,1
There is a debit paymet that I don't recognize.,direct_debit_payment_not_recognised,33
I received duplicate charges.,transaction_charged_twice,20
When will a refund post to my account?,Refund_not_showing_up,66
Can exchanged be made to EUR?,fiat_currency_support,24
How do I authenticate my top-up?,verify_top_up,14
Are my friends able to top up my account?,topping_up_by_card,59
Why i'm I being charged an extra pound,extra_charge_on_statement,62
How did you guys get your exchange rate?,exchange_rate,29
How can I link the new card?,card_linking,50
"It says ""pending payment?"" Why is it saying this?",pending_card_payment,55
Can you tell me the limits for top ups?,top_up_limits,5
"What's going on with the top-up? All it says is pending, pending, pending! I use your service several times a week and have never had a problem before! What's going on here?",pending_top_up,71
I have a trip coming up and want to add money automatically.,automatic_top_up,58
I haven't received my PIN yet. Do I need to get it from you?,get_physical_card,47
"
How do I unblock my PIN?",pin_blocked,27
Why is my withdrawal still pending?,pending_cash_withdrawal,1
"Hi, I have an apple watch. How do I use it to top up my card?",apple_pay_or_google_pay,61
Is it possible to have a second card?,getting_spare_card,49
My card is almost expired.  How fast will I get a new one and what is the cost?,card_about_to_expire,73
Do exchanges cost more?,exchange_charge,13
Will the card be a Mastercard or a Visa?,visa_or_mastercard,69
when will the balance on my account change form a transfer,balance_not_updated_after_bank_transfer,3
Do I have to manually top up once I'm too low?,automatic_top_up,58
I don't know why my payment didn't work.,declined_card_payment,8
How do I deposit through bank transfer?,transfer_into_account,52
Why are you asking so many questions about me?,why_verify_identity,43
What currency's can i exchange for?,exchange_via_app,21
I think I was double charged,transaction_charged_twice,20
Did a card payment that I made get cancelled?,reverted_card_payment?,28
"My husband and I went out for our weekly ""dinner and a movie,"" and it was my turn to pick up the check. Now I see that my card was charged twice. Who should I contact about negating the second charge and getting my card credited?",transaction_charged_twice,20
Where did this 1 euro fee come from?,extra_charge_on_statement,62
How long will it take for my transaction to be completed?,transfer_not_received_by_recipient,0
Does it cost money to top up?,top_up_by_card_charge,16
I made a transfer and was charged extra. Why?,transfer_fee_charged,32
I still don't have my card after 2 weeks.  What should I do?,card_arrival,36
The exchange rate for my withdrawal isn't correct and doesn't match the actual exchange rate.,wrong_exchange_rate_for_cash_withdrawal,30
I already got my item but just got my money back,reverted_card_payment?,28
My money is back in my account after a seller contacted me stating they never received payment. I am positive it was deducted out of my account. Please get this sorted out right away.,reverted_card_payment?,28
"If I have already completed a cash withdrawal at an ATM, is it normal for it to show as a pending transaction on the app?",pending_cash_withdrawal,1
Can I see where my money came from?,verify_source_of_funds,60
Are cards delivered to my location?,order_physical_card,35
Is there a way I can check on the card on route to me?,card_arrival,36
What is the maximum transactions I can use on a disposable card?,disposable_card_limits,22
What do you charge for physical cards?,order_physical_card,35
Help! I need to cancel a transaction.,cancel_transfer,65
I attemped a transfer and it didn't go through.,failed_transfer,17
A transfer was not allowed to an account.,beneficiary_not_allowed,63
How much does it cost to get a new card?  Mine is almost expired.  How fast does it come?,card_about_to_expire,73
I'm on vacation in Europe but I desperately need to change my PIN. Can I do this from abroad?,change_pin,15
Can I order extra cards?,getting_spare_card,49
I made a transfer and was charged an extra fee!,transfer_fee_charged,32
I am looking to transfer some money from my other bank account into this one.,transfer_into_account,52
Somebody used my card without my knowledge!,compromised_card,18
My card isn't working anymore.,card_not_working,51
Whats the max I can top up,top_up_limits,5
why was my payment reverted on the app,reverted_card_payment?,28
Are you able to delete my account?,terminate_account,39
What's the exchange fee?,exchange_charge,13
"It looks like someone else withdrew cash from my account, can you help?",cash_withdrawal_not_recognised,46
How fast are transfers from Europe?,transfer_timing,19
"I have the funds, why can I not use my top-up?",top_up_failed,54
I need several disposable cards made per day.,disposable_card_limits,22
Please stop my purchase.,request_refund,9
Can I make multiple online transactions with my virtual card?,virtual_card_not_working,40
The applied exchange rate is wrong for the cash I got abroad.,wrong_exchange_rate_for_cash_withdrawal,30
How do I receive more physical cards,getting_spare_card,49
My contactless stopped working today for no good reason. It's not working no matter where I try to use it. Can you please help me fix it?,contactless_not_working,34
I am sick of this damn company and want to close out my account.,terminate_account,39
Activating my card,activate_my_card,74
What can I use a virtual disposable card for?,disposable_card_limits,22
Why won't my card work.,card_not_working,51
Why isn't my payment showing?,reverted_card_payment?,28
I would like to add money to my account through my American Express.,supported_cards_and_currencies,26
is there a reason that my payment didnt go through,declined_card_payment,8
What are the fiat currencies used?,fiat_currency_support,24
I would like to get a Visa card,visa_or_mastercard,69
Any charges applicable for new card?,contactless_not_working,34
I would like to know if I can top up with Google Pay.,apple_pay_or_google_pay,61
I question today's exchange rate for rubles into pounds. I was hoping for a better return.,card_payment_wrong_exchange_rate,41
how can i add money to my account if you don't accept cash,top_up_by_cash_or_cheque,23
Why was I charged an additional fee when paying with card?,card_payment_fee_charged,6
How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred.,cash_withdrawal_not_recognised,46
I don't have a PIN at this point.,get_physical_card,47
Can someone in the US have a card?,country_support,48
Can I use any currency to add money?,supported_cards_and_currencies,26
Do you have a limit to top ups?,top_up_limits,5
"I went to withdraw some cash earlier today, but seems the ATM gave me the wrong amount of cash! The amount showing up in the app is a lot more",wrong_amount_of_cash_received,45
The app does not recognize who I am.,unable_to_verify_identity,76
"If I receive foreign currencies, am I able to exchange them on the app?",exchange_via_app,21
I entered the wrong pin too many times and now I am blocked.  Help me unblock!,pin_blocked,27
How do I link a card that I already have?,card_linking,50
Help me verify my identity.,unable_to_verify_identity,76
The receipient doesn't see my money transfer.,transfer_not_received_by_recipient,0
"Unbeknownst to me, there was an additional charge on my prior transaction. A notification of sorts should be required and explained before future payments are made.",card_payment_fee_charged,6
Do I need to go to an office to change my pin?,change_pin,15
When will the transaction post to my account?,pending_transfer,42
Why isn't my refund showing up in my statement?,Refund_not_showing_up,66
How much can I top up on my card?,top_up_limits,5
Please help me regarding a direct debit in the app that I don't recognize.,direct_debit_payment_not_recognised,33
There is a strange charge on my debit statement,direct_debit_payment_not_recognised,33
How do you decide what your exchange rates are?,exchange_rate,29
"I want to do a bank transfer to this bank, from an account at another bank.",transfer_into_account,52
How many times can I make a top-up?,top_up_limits,5
What type of ID do you accept?,verify_my_identity,11
I want to cancel a transaction.,cancel_transfer,65
Can I write a cheque to top up?,top_up_by_cash_or_cheque,23
tell me how to get a refund for something I bought.,request_refund,9
Where is my card PIN?,get_physical_card,47
How can I change my name in my profile?,edit_personal_details,31
I believe I got a wrong exchange rate when I got cash.,wrong_exchange_rate_for_cash_withdrawal,30
I am here to change my adress.,edit_personal_details,31
I lost the code and can not get into the app. Help!,passcode_forgotten,7
"I'm waiting on a top-up, its still pending",pending_top_up,71
"I have not used my card all day, however, there is an unusual payment showing in my app.  I would like to have that amount reimbursed.",direct_debit_payment_not_recognised,33
Can I verify a top up?,verify_top_up,14
What is the difference between standard and express delivery?,card_delivery_estimate,12
Why do you require so many identity details?,why_verify_identity,43
What options do I have when topping up a US card?,top_up_by_card_charge,16
Transaction showing up many times.,transaction_charged_twice,20
I just sent money but the person I sent it to doesn't see it. What happened?,transfer_not_received_by_recipient,0
"I might need AUD instead of GBP, how to change?",exchange_via_app,21
I'm still waiting on a payment,pending_card_payment,55
Why was I charged twice for the same transaction?,transaction_charged_twice,20
How can I receive my salary in another currency?,receiving_money,68
How can I check if I have received a refund if it is not yet on my statement?,Refund_not_showing_up,66
Do you have an age requirement when opening an account with your service?,age_limit,72
"I made a payment a while ago and it is still showing as ""pending"" in the account. How long will this payment take to complete?",pending_card_payment,55
I think the exchange rate for the cash I withdrew was wrong.,wrong_exchange_rate_for_cash_withdrawal,30
How long does it take for funds to come through the US to my account?,transfer_timing,19
I want to know how to transfer money with my credit card,topping_up_by_card,59
Where do I get a disposable virtual card?,get_disposable_virtual_card,37
My ID won't be verified!,unable_to_verify_identity,76
Tell me how to top up my account using bank transfer.,transfer_into_account,52
My cash withdrawal isnt showing on my account,pending_cash_withdrawal,1
